"response_id","prompt_id","entity","run_id","ranking_position","description_length_tokens","quality_flag","canonical_entity","ranking_position_filled","clean_flag","merge_source"
"P024__qwen-medium__run_3","P024","dar el jeld","run_3","4.0","249","ok","dar el jeld","4","flagged",""
"P024__qwen-medium__run_3","P024","restaurant el mouradi","run_3","5.0","276","ok","restaurant el mouradi","5","clean",""
"P024__qwen-medium__run_4","P024","le jardin de sousse","run_4","4.0","204","ok","le jardin de sousse","4","flagged",""
"P024__qwen-medium__run_5","P024","le jardin de carthage","run_5","1.0","1467","ok","le jardin de carthage","1","clean",""
"P024__qwen-medium__run_5","P024","dar kalthoum","run_5","2.0","1253","ok","dar kalthoum","2","clean",""
"P024__qwen-medium__run_5","P024","el mouradi","run_5","3.0","569","ok","el mouradi","3","clean",""
"P024__qwen-medium__run_5","P024","chez ali","run_5","4.0","508","ok","chez ali","4","clean",""
"P024__qwen-medium__run_5","P024","sousse restaurant","run_5","5.0","700","ok","sousse restaurant","5","clean",""
"P024__llama-large__run_2","P024","el mouradi","run_2","1.0","569","ok","el mouradi","1","clean",""
"P024__llama-large__run_2","P024","la maison arabe","run_2","2.0","85","ok","la maison arabe","2","flagged",""
"P024__llama-large__run_2","P024","le bosphore","run_2","3.0","74","ok","le bosphore","3","clean",""
"P024__llama-large__run_2","P024","dar el fell","run_2","4.0","80","ok","dar el fell","4","flagged",""
"P024__llama-large__run_2","P024","la kasbah","run_2","5.0","166","ok","la kasbah","5","flagged",""
"P024__llama-large__run_3","P024","dar el jeld","run_3","2.0","249","ok","dar el jeld","2","flagged",""
"P024__llama-large__run_3","P024","café de la plage","run_3","4.0","63","ok","café de la plage","4","clean",""
"P024__llama-large__run_4","P024","la medina","run_4","","71","ok","la medina","999","clean",""
"P024__llama-large__run_4","P024","le poisson d'or","run_4","","61","ok","le poisson d'or","999","clean",""
"P024__llama-large__run_4","P024","dar el fell","run_4","","80","ok","dar el fell","999","flagged",""
"P024__llama-large__run_4","P024","le café des nattes","run_4","","292","ok","le café des nattes","999","clean",""
"P024__llama-large__run_5","P024","dar el jaziri","run_5","1.0","64","ok","dar el jaziri","1","clean",""
"P024__llama-large__run_5","P024","le pirate","run_5","2.0","65","ok","le pirate","2","flagged",""
"P024__llama-large__run_5","P024","diwan","run_5","3.0","66","ok","diwan","3","clean",""
"P024__llama-large__run_5","P024","le calife","run_5","5.0","180","ok","le calife","5","flagged",""
"P025__llama-small__run_1","P025","la belle époque","run_1","1.0","159","ok","la belle époque","1","clean",""
"P025__llama-small__run_1","P025","la mer","run_1","2.0","148","ok","la mer","2","clean",""
"P025__llama-small__run_2","P025","la terrasse","run_2","1.0","86","ok","la terrasse","1","clean",""
"P025__llama-small__run_2","P025","le restaurant de la medina","run_2","2.0","91","ok","le restaurant de la medina","2","flagged",""
"P025__llama-small__run_2","P025","le restaurant du port","run_2","3.0","145","ok","le restaurant du port","3","flagged",""
"P025__llama-small__run_3","P025","la maison d'orient","run_3","2.0","115","ok","la maison d'orient","2","flagged",""
"P025__llama-small__run_4","P025","la villa bleue","run_4","1.0","76","ok","la villa bleue","1","clean",""
"P025__llama-small__run_4","P025","le carthage","run_4","2.0","138","ok","le carthage","2","clean",""
"P025__llama-small__run_4","P025","le bistrot","run_4","3.0","62","ok","le bistrot","3","clean",""
"P025__llama-small__run_5","P025","la maison d'orient","run_5","1.0","115","ok","la maison d'orient","1","flagged",""
"P025__llama-small__run_5","P025","la mer","run_5","2.0","148","ok","la mer","2","clean",""
"P025__qwen-medium__run_1","P025","la maison des saveurs","run_1","1.0","695","ok","la maison des saveurs","1","flagged",""
"P025__qwen-medium__run_1","P025","chez ali","run_1","3.0","158","ok","chez ali","3","clean",""
"P025__qwen-medium__run_1","P025","le café de france","run_1","5.0","115","ok","le café de france","5","clean",""
"P025__qwen-medium__run_2","P025","chez ali","run_2","4.0","158","ok","chez ali","4","clean",""
"P025__qwen-medium__run_2","P025","le clos des oliviers","run_2","5.0","280","ok","le clos des oliviers","5","flagged",""
"P025__qwen-medium__run_3","P025","la baie","run_3","1.0","1078","ok","la baie","1","flagged",""
"P025__qwen-medium__run_3","P025","le phare","run_3","2.0","737","ok","le phare","2","flagged",""
"P025__qwen-medium__run_4","P025","le clos des oliviers","run_4","3.0","280","ok","le clos des oliviers","3","flagged",""
"P025__qwen-medium__run_4","P025","restaurant le cap","run_4","4.0","197","ok","restaurant le cap","4","flagged",""
"P025__qwen-medium__run_4","P025","le mirage","run_4","5.0","197","ok","le mirage","5","flagged",""
"P025__qwen-medium__run_5","P025","le carthage","run_5","5.0","138","ok","le carthage","5","clean",""
"P025__llama-large__run_1","P025","le calypso","run_1","1.0","110","ok","le calypso","1","flagged",""
"P025__llama-large__run_1","P025","la maison arabe","run_1","2.0","97","ok","la maison arabe","2","flagged",""
"P025__llama-large__run_1","P025","le petit châtelet","run_1","3.0","117","ok","le petit châtelet","3","clean",""
"P025__llama-large__run_2","P025","le grand bleu","run_2","1.0","105","ok","le grand bleu","1","flagged",""
"P025__llama-large__run_2","P025","la maison de la méditerranée","run_2","2.0","114","ok","la maison de la méditerranée","2","clean",""
"P025__llama-large__run_2","P025","le calypso","run_2","3.0","110","ok","le calypso","3","flagged",""
"P025__llama-large__run_3","P025","le calypso","run_3","1.0","110","ok","le calypso","1","flagged",""
"P025__llama-large__run_3","P025","la maison arabe","run_3","2.0","97","ok","la maison arabe","2","flagged",""
"P025__llama-large__run_3","P025","le pirate","run_3","3.0","145","ok","le pirate","3","flagged",""
"P025__llama-large__run_4","P025","le calypso","run_4","1.0","110","ok","le calypso","1","flagged",""
"P025__llama-large__run_4","P025","le sindbad","run_4","2.0","97","ok","le sindbad","2","clean",""
"P025__llama-large__run_4","P025","la maison de la medina","run_4","3.0","0","ok","la maison de la medina","3","flagged",""
"P025__llama-large__run_5","P025","le petit châtelet","run_5","1.0","117","ok","le petit châtelet","1","clean",""
"P025__llama-large__run_5","P025","la médina","run_5","2.0","68","ok","la médina","2","clean",""
"P025__llama-large__run_5","P025","le calypso","run_5","3.0","110","ok","le calypso","3","flagged",""
"P026__llama-small__run_1","P026","dar el jeld","run_1","1.0","130","ok","dar el jeld","1","flagged",""
"P026__llama-small__run_1","P026","la zalagh","run_1","4.0","79","ok","la zalagh","4","clean",""
"P026__llama-small__run_2","P026","dar el jeld","run_2","1.0","130","ok","dar el jeld","1","flagged",""
"P026__llama-small__run_2","P026","le relais","run_2","3.0","61","ok","le relais","3","clean",""
"P026__llama-small__run_3","P026","la kasbah","run_3","2.0","61","ok","la kasbah","2","flagged",""
"P026__llama-small__run_3","P026","le café des nattes","run_3","6.0","74","ok","le café des nattes","6","clean",""
"P026__llama-small__run_4","P026","dar el jeld","run_4","1.0","130","ok","dar el jeld","1","flagged",""
"P026__llama-small__run_4","P026","zitouna café","run_4","3.0","67","ok","zitouna café","3","clean",""
"P026__llama-small__run_4","P026","la kasbah","run_4","4.0","61","ok","la kasbah","4","flagged",""
"P026__llama-small__run_4","P026","la villa bleue","run_4","5.0","64","ok","la villa bleue","5","clean",""
"P026__llama-small__run_4","P026","le grand vefour","run_4","6.0","59","ok","le grand vefour","6","clean",""
"P026__llama-small__run_5","P026","dar el jeld","run_5","1.0","130","ok","dar el jeld","1","flagged",""
"P026__llama-small__run_5","P026","la kasbah","run_5","2.0","61","ok","la kasbah","2","flagged",""
"P026__llama-small__run_5","P026","le zitouna","run_5","3.0","60","ok","le zitouna","3","flagged",""
"P026__qwen-medium__run_1","P026","el mouradi","run_1","1.0","1742","ok","el mouradi","1","clean",""
"P026__qwen-medium__run_1","P026","chez ali","run_1","2.0","1609","ok","chez ali","2","clean",""
"P026__qwen-medium__run_1","P026","le jardin de carthage","run_1","3.0","1442","ok","le jardin de carthage","3","clean",""
"P026__qwen-medium__run_1","P026","la maison des saveurs","run_1","4.0","1311","ok","la maison des saveurs","4","flagged",""
"P026__qwen-medium__run_1","P026","café des négociants","run_1","5.0","655","ok","café des négociants","5","clean",""
"P026__qwen-medium__run_1","P026","le chantier","run_1","6.0","598","ok","le chantier","6","clean",""
"P026__qwen-medium__run_1","P026","dar el-andalous","run_1","9.0","690","ok","dar el-andalous","9","clean",""
"P026__qwen-medium__run_1","P026","café de france","run_1","11.0","477","ok","café de france","11","clean",""
"P026__qwen-medium__run_2","P026","le jardin","run_2","2.0","912","ok","le jardin","2","clean",""
"P026__qwen-medium__run_2","P026","la rotonde","run_2","3.0","1202","ok","la rotonde","3","clean",""
"P026__qwen-medium__run_2","P026","le café de france","run_2","5.0","976","ok","le café de france","5","clean",""
"P026__qwen-medium__run_2","P026","le trianon","run_2","6.0","882","ok","le trianon","6","clean",""
"P026__qwen-medium__run_2","P026","la table du marché","run_2","9.0","565","ok","la table du marché","9","clean",""
"P026__qwen-medium__run_2","P026","le jardin des sens","run_2","10.0","280","ok","le jardin des sens","10","flagged",""
"P026__qwen-medium__run_3","P026","le jardin","run_3","3.0","912","ok","le jardin","3","clean",""
"P026__qwen-medium__run_3","P026","la marine","run_3","6.0","1033","ok","la marine","6","flagged",""
"P026__qwen-medium__run_3","P026","café des épices","run_3","8.0","762","ok","café des épices","8","clean",""
"P026__qwen-medium__run_4","P026","le jardin","run_4","2.0","912","ok","le jardin","2","clean",""
"P026__qwen-medium__run_4","P026","café des négociants","run_4","3.0","655","ok","café des négociants","3","clean",""
"P026__qwen-medium__run_4","P026","le chantier","run_4","4.0","598","ok","le chantier","4","clean",""
"P026__qwen-medium__run_4","P026","la baie","run_4","5.0","127","ok","la baie","5","flagged",""
"P026__qwen-medium__run_4","P026","le jardin des sens","run_4","7.0","280","ok","le jardin des sens","7","flagged",""
"P026__qwen-medium__run_4","P026","le clos des oliviers","run_4","10.0","462","ok","le clos des oliviers","10","flagged",""
"P026__qwen-medium__run_5","P026","dar el jeld","run_5","2.0","130","ok","dar el jeld","2","flagged",""
"P026__llama-large__run_1","P026","le grand vefour","run_1","1.0","59","ok","le grand vefour","1","clean",""
"P026__llama-large__run_1","P026","dar el jeld","run_1","2.0","130","ok","dar el jeld","2","flagged",""
"P026__llama-large__run_1","P026","la maison arabe","run_1","3.0","33","ok","la maison arabe","3","flagged",""
"P026__llama-large__run_2","P026","le grand vefour","run_2","1.0","59","ok","le grand vefour","1","clean",""
"P026__llama-large__run_2","P026","dar el jeld","run_2","2.0","130","ok","dar el jeld","2","flagged",""
"P026__llama-large__run_2","P026","le rest'o","run_2","3.0","50","ok","le rest'o","3","clean",""
"P026__llama-large__run_2","P026","la maison blanche","run_2","4.0","45","ok","la maison blanche","4","flagged",""
"P026__llama-large__run_2","P026","el ali","run_2","5.0","172","ok","el ali","5","clean",""
"P026__llama-large__run_3","P026","le grand café de la gare","run_3","1.0","66","ok","le grand café de la gare","1","clean",""
"P026__llama-large__run_3","P026","le restaurant el ali","run_3","2.0","64","ok","le restaurant el ali","2","flagged",""
"P026__llama-large__run_3","P026","le café des nattes","run_3","3.0","74","ok","le café des nattes","3","clean",""
"P026__llama-large__run_3","P026","dar el jeld","run_3","4.0","130","ok","dar el jeld","4","flagged",""
"P026__llama-large__run_3","P026","le restaurant le pirate","run_3","5.0","107","ok","le restaurant le pirate","5","flagged",""
"P026__llama-large__run_4","P026","le grand café de tunis","run_4","1.0","59","ok","le grand café de tunis","1","clean",""
"P026__llama-large__run_4","P026","la maison de la medina","run_4","","0","ok","la maison de la medina","999","flagged",""
"P026__llama-large__run_4","P026","le restaurant el ali","run_4","3.0","64","ok","le restaurant el ali","3","flagged",""
"P026__llama-large__run_4","P026","le café des nattes","run_4","4.0","74","ok","le café des nattes","4","clean",""
"P026__llama-large__run_5","P026","le grand vefour","run_5","1.0","59","ok","le grand vefour","1","clean",""
"P026__llama-large__run_5","P026","dar el jeld","run_5","2.0","130","ok","dar el jeld","2","flagged",""
"P026__llama-large__run_5","P026","le resto","run_5","3.0","69","ok","le rest'o","3","clean","le resto"
"P026__llama-large__run_5","P026","café m'rabet","run_5","4.0","78","ok","café m'rabet","4","clean",""
"P026__llama-large__run_5","P026","dar slah","run_5","5.0","176","ok","dar slah","5","clean",""
"P027__llama-small__run_1","P027","le grand vefour","run_1","2.0","68","ok","le grand vefour","2","clean",""
"P027__llama-small__run_1","P027","la terrasse","run_1","3.0","61","ok","la terrasse","3","clean",""
"P027__llama-small__run_1","P027","le relais","run_1","4.0","53","ok","le relais","4","clean",""
"P027__llama-small__run_1","P027","le jardin","run_1","6.0","876","ok","le jardin","6","clean",""
"P027__llama-small__run_1","P027","la mer","run_1","7.0","58","ok","la mer","7","clean",""
"P027__llama-small__run_1","P027","le bistrot","run_1","8.0","54","ok","le bistrot","8","clean",""
"P027__llama-small__run_1","P027","la maison","run_1","9.0","55","ok","la maison","9","flagged",""
"P027__llama-small__run_1","P027","le clos","run_1","10.0","91","ok","le clos","10","clean",""
"P027__llama-small__run_2","P027","dar el jeld","run_2","1.0","518","ok","dar el jeld","1","flagged",""
"P027__llama-small__run_2","P027","la médina","run_2","2.0","45","ok","la médina","2","clean",""
"P027__llama-small__run_2","P027","le bistrot du port","run_2","3.0","695","ok","le bistrot du port","3","clean",""
"P027__llama-small__run_2","P027","la grotte","run_2","4.0","70","ok","la grotte","4","clean",""
"P027__llama-small__run_2","P027","le jardin de la médina","run_2","5.0","77","ok","le jardin de la médina","5","clean",""
"P027__llama-small__run_4","P027","la grotte","run_4","1.0","70","ok","la grotte","1","clean",""
"P027__llama-small__run_4","P027","le ksar","run_4","2.0","70","ok","le ksar","2","clean",""
"P027__llama-small__run_4","P027","la maison de la mer","run_4","3.0","65","ok","la maison de la mer","3","flagged",""
"P027__llama-small__run_4","P027","le restaurant de la plage","run_4","6.0","64","ok","le restaurant de la plage","6","flagged",""
"P027__llama-small__run_5","P027","la medina","run_5","1.0","86","ok","la medina","1","clean",""
"P027__llama-small__run_5","P027","le grand vefour","run_5","2.0","68","ok","le grand vefour","2","clean",""
"P027__llama-small__run_5","P027","la maison de la mer","run_5","3.0","65","ok","la maison de la mer","3","flagged",""
"P027__llama-small__run_5","P027","le carthage","run_5","4.0","69","ok","le carthage","4","clean",""
"P027__qwen-medium__run_1","P027","dar jilani","run_1","1.0","187","ok","dar jilani","1","clean",""
"P027__qwen-medium__run_1","P027","le jardin des oliviers","run_1","3.0","153","ok","le jardin des oliviers","3","flagged",""
"P027__qwen-medium__run_1","P027","la maison des saveurs","run_1","6.0","820","ok","la maison des saveurs","6","flagged",""
"P027__qwen-medium__run_1","P027","café des nattes","run_1","7.0","375","ok","café des nattes","7","clean",""
"P027__qwen-medium__run_1","P027","café de la poste","run_1","10.0","498","ok","café de la poste","10","clean",""
"P027__qwen-medium__run_2","P027","le jardin","run_2","2.0","876","ok","le jardin","2","clean",""
"P027__qwen-medium__run_2","P027","le clos des sables","run_2","3.0","1156","ok","le clos des sables","3","flagged",""
"P027__qwen-medium__run_2","P027","chez ali","run_2","5.0","638","ok","chez ali","5","clean",""
"P027__qwen-medium__run_3","P027","dar el jeld","run_3","1.0","518","ok","dar el jeld","1","flagged",""
"P027__qwen-medium__run_3","P027","la maison des saveurs","run_3","2.0","820","ok","la maison des saveurs","2","flagged",""
"P027__qwen-medium__run_3","P027","le jardin des roses","run_3","3.0","1273","ok","le jardin des sens","3","flagged","le jardin des roses"
"P027__qwen-medium__run_3","P027","le bistrot du port","run_3","5.0","695","ok","le bistrot du port","5","clean",""
"P027__qwen-medium__run_3","P027","el mouradi","run_3","6.0","729","ok","el mouradi","6","clean",""
"P027__qwen-medium__run_3","P027","chez ali","run_3","7.0","638","ok","chez ali","7","clean",""
"P027__qwen-medium__run_4","P027","le jardin de la medina","run_4","1.0","1350","ok","le jardin de la medina","1","flagged",""
"P027__qwen-medium__run_4","P027","le bistrot du port","run_4","2.0","695","ok","le bistrot du port","2","clean",""
"P027__qwen-medium__run_4","P027","dar el jeld","run_4","3.0","518","ok","dar el jeld","3","flagged",""
"P027__qwen-medium__run_4","P027","el ksar","run_4","5.0","700","ok","el ksar","5","clean",""
"P027__qwen-medium__run_4","P027","les jardins de carthage","run_4","7.0","418","ok","le jardin de carthage","7","clean","les jardins de carthage"
"P027__qwen-medium__run_5","P027","le jardin","run_5","1.0","876","ok","le jardin","1","clean",""
"P027__qwen-medium__run_5","P027","la terrasse du port","run_5","2.0","1069","ok","la terrasse du port","2","clean",""
"P027__qwen-medium__run_5","P027","café des nattes","run_5","3.0","375","ok","café des nattes","3","clean",""
"P027__qwen-medium__run_5","P027","la maison de la medina","run_5","","0","ok","la maison de la medina","999","flagged",""
"P027__llama-large__run_1","P027","le pirate","run_1","1.0","56","ok","le pirate","1","flagged",""
"P027__llama-large__run_1","P027","la maison de la medina","run_1","2.0","0","ok","la maison de la medina","2","flagged",""
"P027__llama-large__run_1","P027","le grand cafe","run_1","3.0","0","ok","le grand cafe","3","flagged",""
"P027__llama-large__run_1","P027","la kasbah","run_1","4.0","80","ok","la kasbah","4","flagged",""
"P027__llama-large__run_1","P027","le restaurant de la plage","run_1","5.0","64","ok","le restaurant de la plage","5","flagged",""
"P027__llama-large__run_2","P027","le grand hotel sousse","run_2","1.0","64","ok","le grand hotel sousse","1","clean",""
"P027__llama-large__run_2","P027","dar el jeld","run_2","3.0","518","ok","dar el jeld","3","flagged",""
"P027__llama-large__run_2","P027","restaurant le baron","run_2","4.0","65","ok","restaurant le baron","4","flagged",""
"P027__llama-large__run_3","P027","le pirate","run_3","1.0","56","ok","le pirate","1","flagged",""
"P027__llama-large__run_3","P027","la maison arabe","run_3","2.0","55","ok","la maison arabe","2","flagged",""
"P027__llama-large__run_3","P027","el farouk","run_3","6.0","58","ok","el farouk","6","clean",""
"P027__llama-large__run_3","P027","la kasbah","run_3","7.0","80","ok","la kasbah","7","flagged",""
"P027__llama-large__run_4","P027","le golfe","run_4","1.0","59","ok","le golfe","1","clean",""
"P027__llama-large__run_4","P027","el farouk","run_4","2.0","58","ok","el farouk","2","clean",""
"P027__llama-large__run_4","P027","la maison blanche","run_4","3.0","54","ok","la maison blanche","3","flagged",""
"P027__llama-large__run_4","P027","le corsaire","run_4","4.0","52","ok","le corsaire","4","flagged",""
"P027__llama-large__run_4","P027","dar el jeld","run_4","5.0","518","ok","dar el jeld","5","flagged",""
"P027__llama-large__run_4","P027","la casa","run_4","6.0","51","ok","la casa","6","flagged",""
"P027__llama-large__run_4","P027","le petit châtelet","run_4","7.0","49","ok","le petit châtelet","7","clean",""
"P027__llama-large__run_4","P027","la grotte","run_4","8.0","70","ok","la grotte","8","clean",""
"P027__llama-large__run_5","P027","le pirate","run_5","1.0","56","ok","le pirate","1","flagged",""
"P027__llama-large__run_5","P027","dar baaziz","run_5","2.0","68","ok","dar baaziz","2","flagged",""
"P027__llama-large__run_5","P027","le souk","run_5","3.0","57","ok","le souk","3","clean",""
"P027__llama-large__run_5","P027","la villa","run_5","4.0","60","ok","la villa","4","clean",""
"P027__llama-large__run_5","P027","café des nattes","run_5","5.0","375","ok","café des nattes","5","clean",""
"P027__llama-large__run_5","P027","le calypso","run_5","6.0","62","ok","le calypso","6","flagged",""
"P027__llama-large__run_5","P027","dar el jeld","run_5","7.0","518","ok","dar el jeld","7","flagged",""
"P028__llama-small__run_1","P028","la villa bleue","run_1","1.0","42","ok","la villa bleue","1","clean",""
"P028__llama-small__run_1","P028","le bistrot du port","run_1","2.0","43","ok","le bistrot du port","2","clean",""
"P028__llama-small__run_1","P028","le restaurant de la medina","run_1","3.0","50","ok","le restaurant de la medina","3","flagged",""
"P028__llama-small__run_1","P028","le café de la plage","run_1","4.0","142","ok","le café de la plage","4","clean",""
"P028__llama-small__run_2","P028","le restaurant de la mer","run_2","1.0","120","ok","le restaurant de la medina","1","flagged","le restaurant de la mer"
"P028__llama-small__run_2","P028","le restaurant de la place","run_2","4.0","107","ok","le restaurant de la plage","4","flagged","le restaurant de la place"
"P028__llama-small__run_2","P028","le restaurant de la plage","run_2","5.0","110","ok","le restaurant de la plage","5","flagged",""
"P028__llama-small__run_3","P028","café des arts","run_3","3.0","197","ok","café des arts","3","clean",""
"P028__llama-small__run_4","P028","la villa bleue","run_4","1.0","42","ok","la villa bleue","1","clean",""
"P028__llama-small__run_4","P028","le belvédère","run_4","2.0","44","ok","le belvédère","2","clean",""
"P028__llama-small__run_4","P028","la plage","run_4","3.0","133","ok","la plage","3","flagged",""
"P028__llama-small__run_4","P028","le jardin","run_4","5.0","81","ok","le jardin","5","clean",""
"P028__qwen-medium__run_1","P028","le jardin de la mer","run_1","1.0","222","ok","le jardin de la mer","1","flagged",""
"P028__qwen-medium__run_1","P028","la plage","run_1","2.0","133","ok","la plage","2","flagged",""
"P028__qwen-medium__run_3","P028","café de france","run_3","1.0","1243","ok","café de france","1","clean",""
"P028__qwen-medium__run_3","P028","la perle","run_3","2.0","828","ok","la perle","2","flagged",""
"P028__qwen-medium__run_4","P028","le jardin de la medina","run_4","1.0","62","ok","le jardin de la medina","1","flagged",""
"P028__qwen-medium__run_4","P028","café des arts","run_4","2.0","197","ok","café des arts","2","clean",""
"P028__qwen-medium__run_4","P028","café des nattes","run_4","5.0","57","ok","café des nattes","5","clean",""
"P028__llama-large__run_1","P028","le petit château","run_1","1.0","35","ok","le petit château","1","clean",""
"P028__llama-large__run_1","P028","la maison arabe","run_1","2.0","33","ok","la maison arabe","2","flagged",""
"P028__llama-large__run_1","P028","le restaurant de la plage","run_1","3.0","110","ok","le restaurant de la plage","3","flagged",""
"P028__llama-large__run_1","P028","le café des nattes","run_1","4.0","33","ok","le café des nattes","4","clean",""
"P029__llama-small__run_3","P029","dar el jeld","run_3","1.0","232","ok","dar el jeld","1","flagged",""
"P029__llama-small__run_3","P029","la kasbah","run_3","2.0","63","ok","la kasbah","2","flagged",""
"P029__llama-small__run_3","P029","la zalagh","run_3","3.0","54","ok","la zalagh","3","clean",""
"P029__llama-small__run_3","P029","café mabrouk","run_3","5.0","120","ok","café mabrouk","5","clean",""
"P029__qwen-medium__run_1","P029","dar djerbi","run_1","1.0","651","ok","dar djerbi","1","clean",""
"P029__qwen-medium__run_1","P029","le jardin","run_1","2.0","381","ok","le jardin","2","clean",""
"P029__qwen-medium__run_1","P029","la maison de la photographie","run_1","3.0","196","ok","la maison de la photographie","3","flagged",""
"P029__qwen-medium__run_2","P029","dar el jeld","run_2","1.0","232","ok","dar el jeld","1","flagged",""
"P029__qwen-medium__run_3","P029","le jardin","run_3","3.0","381","ok","le jardin","3","clean",""
"P029__qwen-medium__run_3","P029","la terrasse","run_3","4.0","202","ok","la terrasse","4","clean",""
"P029__qwen-medium__run_4","P029","la fontaine","run_4","1.0","237","ok","la fontaine","1","clean",""
"P029__qwen-medium__run_4","P029","le jardin","run_4","2.0","381","ok","le jardin","2","clean",""
"P029__qwen-medium__run_5","P029","le jardin","run_5","","381","ok","le jardin","999","clean",""
"P029__qwen-medium__run_5","P029","chez ali","run_5","","474","ok","chez ali","999","clean",""
"P029__qwen-medium__run_5","P029","dar el jeld","run_5","","232","ok","dar el jeld","999","flagged",""
"P029__qwen-medium__run_5","P029","la maison de la photographie","run_5","","196","ok","la maison de la photographie","999","flagged",""
"P029__llama-large__run_2","P029","le grand vefour","run_2","1.0","33","ok","le grand vefour","1","clean",""
"P029__llama-large__run_2","P029","dar el jeld","run_2","2.0","232","ok","dar el jeld","2","flagged",""
"P029__llama-large__run_2","P029","le café de paris","run_2","3.0","44","ok","le café de paris","3","clean",""
"P029__llama-large__run_2","P029","la villa didon","run_2","5.0","127","ok","la villa didon","5","clean",""
"P029__llama-large__run_4","P029","le grand café du théâtre","run_4","1.0","63","ok","le grand café du théâtre","1","clean",""
"P029__llama-large__run_4","P029","dar el jeld","run_4","2.0","232","ok","dar el jeld","2","flagged",""
"P029__llama-large__run_4","P029","le rest'o","run_4","3.0","61","ok","le rest'o","3","clean",""
"P029__llama-large__run_4","P029","café m'rabet","run_4","4.0","63","ok","café m'rabet","4","clean",""
"P029__llama-large__run_4","P029","la villa didon","run_4","5.0","127","ok","la villa didon","5","clean",""
"P029__llama-large__run_5","P029","le grand vefour","run_5","1.0","33","ok","le grand vefour","1","clean",""
"P029__llama-large__run_5","P029","dar el jeld","run_5","2.0","232","ok","dar el jeld","2","flagged",""
"P029__llama-large__run_5","P029","la medina","run_5","3.0","36","ok","la medina","3","clean",""
"P029__llama-large__run_5","P029","café de paris","run_5","4.0","138","ok","café de paris","4","clean",""
"P030__llama-small__run_1","P030","el ksar","run_1","2.0","59","ok","el ksar","2","clean",""
"P030__llama-small__run_1","P030","la maison de la mer","run_1","3.0","60","ok","la maison de la mer","3","flagged",""
"P030__llama-small__run_1","P030","le grand vefour","run_1","4.0","58","ok","le grand vefour","4","clean",""
"P030__llama-small__run_1","P030","la terrasse","run_1","5.0","94","ok","la terrasse","5","clean",""
"P030__llama-small__run_2","P030","la zalabia","run_2","1.0","70","ok","la zalabia","1","clean",""
"P030__llama-small__run_2","P030","el hana","run_2","2.0","82","ok","el hana","2","flagged",""
"P030__llama-small__run_2","P030","le bistrot de la mer","run_2","3.0","67","ok","le bistrot de la mer","3","clean",""
"P030__llama-small__run_2","P030","le jardin de djerba","run_2","4.0","622","ok","le jardin de djerba","4","clean",""
"P030__llama-small__run_2","P030","la ghriba","run_2","5.0","102","ok","la ghriba","5","clean",""
"P030__llama-small__run_3","P030","dar el jeld","run_3","2.0","64","ok","dar el jeld","2","flagged",""
"P030__llama-small__run_3","P030","la terrasse","run_3","3.0","94","ok","la terrasse","3","clean",""
"P030__llama-small__run_4","P030","la grotte","run_4","1.0","85","ok","la grotte","1","clean",""
"P030__llama-small__run_4","P030","dar el jeld","run_4","2.0","64","ok","dar el jeld","2","flagged",""
"P030__llama-small__run_4","P030","la maison de la mer","run_4","3.0","60","ok","la maison de la mer","3","flagged",""
"P030__llama-small__run_4","P030","al bahja","run_4","5.0","147","ok","al bahja","5","clean",""
"P030__llama-small__run_5","P030","el farouk","run_5","1.0","73","ok","el farouk","1","clean",""
"P030__llama-small__run_5","P030","la villa bleue","run_5","2.0","64","ok","la villa bleue","2","clean",""
"P030__llama-small__run_5","P030","la maison de la mer","run_5","4.0","60","ok","la maison de la mer","4","flagged",""
"P030__llama-small__run_5","P030","la kasbah","run_5","5.0","164","ok","la kasbah","5","flagged",""
"P030__qwen-medium__run_1","P030","chez ali","run_1","2.0","1200","ok","chez ali","2","clean",""
"P030__qwen-medium__run_2","P030","la table du marché","run_2","1.0","1097","ok","la table du marché","1","clean",""
"P030__qwen-medium__run_2","P030","le jardin de la medina","run_2","","0","ok","le jardin de la medina","999","flagged",""
"P030__qwen-medium__run_2","P030","chez mokhtar","run_2","3.0","717","ok","chez mokhtar","3","clean",""
"P030__qwen-medium__run_2","P030","sidi mahrez","run_2","","382","ok","sidi mahrez","999","clean",""
"P030__qwen-medium__run_3","P030","la perle","run_3","4.0","629","ok","la perle","4","flagged",""
"P030__qwen-medium__run_4","P030","el bahri","run_4","2.0","1321","ok","el bahri","2","clean",""
"P030__qwen-medium__run_4","P030","le jardin de djerba","run_4","3.0","622","ok","le jardin de djerba","3","clean",""
"P030__qwen-medium__run_5","P030","chez ali","run_5","1.0","1200","ok","chez ali","1","clean",""
"P030__qwen-medium__run_5","P030","le jardin de djerba","run_5","4.0","622","ok","le jardin de djerba","4","clean",""
"P030__llama-large__run_1","P030","le pirate","run_1","1.0","51","ok","le pirate","1","flagged",""
"P030__llama-large__run_1","P030","la maison de la medina","run_1","2.0","0","ok","la maison de la medina","2","flagged",""
"P030__llama-large__run_1","P030","le calypso","run_1","3.0","56","ok","le calypso","3","flagged",""
"P030__llama-large__run_1","P030","dar el jeld","run_1","4.0","64","ok","dar el jeld","4","flagged",""
"P030__llama-large__run_1","P030","le grand bleu","run_1","5.0","128","ok","le grand bleu","5","flagged",""
